ensemble,forecast_datetime_UTC,air_pressure,TSOIL,SOILW,WEASD,SNOD,ICETK,air_temperature,relative_humidity,TMAX,TMIN,eastward_wind,northward_wind,precipitation_flux,CSNOW,CICEP,CFRZR,CRAIN,LHTFL,SHTFL,PWAT,cloud_area_fraction,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,USWRF,ULWRF,hours_since_forecast_issue,forecast_issue_datetime,wind_speed,wind_direction
1,2022-06-18T03:00:00Z,99909.8671875,303.9420166015625,0.0650000050663948,0,0,0,24.251092529296898,81.9232406616211,29.681726074218773,24.2294860839844,-2.999514102935791,0.7390185594558716,1.090000033378601,0,0,0,1,43.97953796386719,-26.497608184814453,49.70000076293945,20,40,411,9,452.02197265625,3,2022-06-18T00:00:00Z,3.0892124052792056,166.1591633495137
1,2022-06-18T06:00:00Z,99923.9296875,303.13201904296875,0.06700000166893005,0,0,0,24.152368164062523,82.5288314819336,29.676629638671898,23.559472656250023,-1.987062931060791,2.486076593399048,1.399999976158142,0,0,0,1,27.645721435546875,-25.881078720092773,48.400001525878906,14,21,405,5,443.02197265625,6,2022-06-18T00:00:00Z,3.1826083516893053,128.63452748905905
1,2022-06-18T09:00:00Z,99911.6640625,302.4920349121094,0.06700000166893005,0,0,0,23.850000000000023,86.8935775756836,24.271356201171898,23.819177246093773,0.5170239210128784,3.329951047897339,0.07999999821186066,0,0,0,0,9.58597469329834,-27.0093994140625,49.29999923706055,0,0,398,0,434.08648681640625,9,2022-06-18T00:00:00Z,3.369849806191979,81.17445604883933
1,2022-06-18T12:00:00Z,100075.640625,301.6920166015625,0.10300000756978989,0,0,0,23.455590820312523,91.44121551513672,24.256127929687523,22.976403808593773,0.6760839819908142,1.7310888767242432,2.9000000953674316,0,0,0,1,8.706530570983887,-22.688074111938477,51.29999923706055,1,2,397,0,433.0234375,12,2022-06-18T00:00:00Z,1.858428973574981,68.6666617179631
1,2022-06-18T15:00:00Z,100145.46875,301.4920349121094,0.13900001347064972,0,0,0,29.2499938964844,67.78343963623047,29.244409179687523,23.850000000000023,-0.7726098299026489,1.5711474418640137,3.7099997997283936,0,0,0,1,151.64801025390625,57.42204666137695,51.5,7,340,406.9441528320313,59,463.197265625,15,2022-06-18T00:00:00Z,1.7508370093581054,116.18559602463573
1,2022-06-18T18:00:00Z,100099.4140625,302.03802490234375,0.17800000309944153,0,0,0,32.77303466796877,47.14158248901367,32.78814086914065,23.8530212402344,-2.307321786880493,1.113867163658142,6.800000190734863,0,0,0,1,236.1433868408203,108.53132629394533,51.10000228881836,53,519,420,78,485.3381958007813,18,2022-06-18T00:00:00Z,2.562115119679291,154.23092047834245
1,2022-06-18T21:00:00Z,99894.2421875,303.26507568359375,0.16600000858306885,0,0,0,35.27773437500002,39.23884582519531,35.27303466796877,32.97774658203127,-3.825441837310791,0.3789404332637787,0,0,0,0,0,265.47381591796875,321.25201416015625,50,57,860,446,111,545.4830322265625,21,2022-06-18T00:00:00Z,3.844164551968334,174.34285280628728
1,2022-06-19T00:00:00Z,99788.203125,303.9650573730469,0.15800000727176666,0,0,0,34.60946044921877,40.68498611450195,35.53301391601565,32.97945556640627,-2.785844564437866,0.2358373999595642,0,0,0,0,0,215.2105712890625,226.68057250976565,49.5,44,662,447,93,536.62005615234375,24,2022-06-18T00:00:00Z,2.795809223897026,175.16112760932594
1,2022-06-19T03:00:00Z,99829.1953125,303.60205078125,0.15700000524520874,0,0,0,29.383447265625023,52.791961669921875,34.41146240234377,29.383447265625023,-2.428171396255493,-0.7016943097114563,0.12999999523162842,0,0,0,1,24.45318603515625,-26.63862419128418,45.70000076293945,5,50,425.2703857421875,10,479.4914245605469,27,2022-06-18T00:00:00Z,2.527526702900444,-163.88173453730323
1,2022-06-19T06:00:00Z,99946.6640625,302.8919982910156,0.15700000524520874,0,0,0,26.9692321777344,57.587890625,34.3614440917969,27.044519042968773,-2.540483236312866,2.1619677543640137,0.4000000059604645,0,0,0,1,21.83116149902344,-34.480934143066406,43.5,3,24,416,5,466.7053527832031,30,2022-06-18T00:00:00Z,3.3358896332007855,139.6020005951182
1,2022-06-19T09:00:00Z,99933.6328125,301.99200439453125,0.15600000321865082,0,0,0,25.015405273437523,63.335506439208984,26.915399169921898,25.069207763671898,0.7070239186286926,3.5538573265075684,0.00999999977648258,0,0,0,0,15.19580078125,-36.93537521362305,44.5,0,0,395,0,443.78814697265625,33,2022-06-18T00:00:00Z,3.623504480290399,78.7481739681923
